#Evangervatn, 62.115.0, Vannstand, time
Tidspunkt;Vannstand (m);Korrigert;Kontrollert
2024-09-03 00:00:00Z;8,789878;0;3
2024-09-03 01:00:00Z;8,782627;0;3
2024-09-03 02:00:00Z;8,778128;0;3
2024-09-03 03:00:00Z;8,769877;0;3
2024-09-03 04:00:00Z;8,765751;0;3
2024-09-03 05:00:00Z;8,760503;0;3
2024-09-03 06:00:00Z;8,752502;0;3
2024-09-03 07:00:00Z;8,746877;0;3
2024-09-03 08:00:00Z;8,741127;0;3
2024-09-03 09:00:00Z;8,736282;0;3
2024-09-03 10:00:00Z;8,733059;0;3
2024-09-03 11:00:00Z;8,73;0;3
2024-09-03 12:00:00Z;8,727001;0;3
2024-09-03 13:00:00Z;8,723752;0;3
2024-09-03 14:00:00Z;8,718753;0;3
2024-09-03 15:00:00Z;8,712627;0;3
2024-09-03 16:00:00Z;8,71;0;3
2024-09-03 17:00:00Z;8,707875;0;3
2024-09-03 18:00:00Z;8,705001;0;3
2024-09-03 19:00:00Z;8,701752;0;3
2024-09-03 20:00:00Z;8,697376;0;3
2024-09-03 21:00:00Z;8,694502;0;3
2024-09-03 22:00:00Z;8,689004;0;3
2024-09-03 23:00:00Z;8,683127;0;3
2024-09-04 00:00:00Z;8,678127;0;3
2024-09-04 01:00:00Z;8,674002;0;3
2024-09-04 02:00:00Z;8,670501;0;3
2024-09-04 03:00:00Z;8,67;0;3
2024-09-04 04:00:00Z;8,670501;0;3
2024-09-04 05:00:00Z;8,674629;0;3
2024-09-04 06:00:00Z;8,68427;0;3
2024-09-04 07:00:00Z;8,704166;0;3
2024-09-04 08:00:00Z;8,740716;0;3
2024-09-04 09:00:00Z;8,793532;0;3
2024-09-04 10:00:00Z;8,846135;0;3
2024-09-04 11:00:00Z;8,895588;0;3
2024-09-04 12:00:00Z;8,925646;0;3
2024-09-04 13:00:00Z;8,926876;0;3
2024-09-04 14:00:00Z;8,922378;0;3
2024-09-04 15:00:00Z;8,913754;0;3
2024-09-04 16:00:00Z;8,902757;0;3
2024-09-04 17:00:00Z;8,88976;0;3
2024-09-04 18:00:00Z;8,874887;0;3
2024-09-04 19:00:00Z;8,859385;0;3
2024-09-04 20:00:00Z;8,84452;0;3
2024-09-04 21:00:00Z;8,820785;0;3
2024-09-04 22:00:00Z;8,796021;0;3
2024-09-04 23:00:00Z;8,78338;0;3
2024-09-05 00:00:00Z;8,774133;0;3
2024-09-05 01:00:00Z;8,760137;0;3
2024-09-05 02:00:00Z;8,746167;0;3
2024-09-05 03:00:00Z;8,734456;0;3
2024-09-05 04:00:00Z;8,728752;0;3
2024-09-05 05:00:00Z;8,723127;0;3
2024-09-05 06:00:00Z;8,718127;0;3
2024-09-05 07:00:00Z;8,713877;0;3
2024-09-05 08:00:00Z;8,709376;0;3
2024-09-05 09:00:00Z;8,706626;0;3
2024-09-05 10:00:00Z;8,698303;0;3
2024-09-05 11:00:00Z;8,667483;0;3
2024-09-05 12:00:00Z;8,635467;0;3
2024-09-05 13:00:00Z;8,606573;0;3
2024-09-05 14:00:00Z;8,58254;0;3
2024-09-05 15:00:00Z;8,570509;0;3
2024-09-05 16:00:00Z;8,575508;0;3
2024-09-05 17:00:00Z;8,585383;0;3
2024-09-05 18:00:00Z;8,592256;0;3
2024-09-05 19:00:00Z;8,599629;0;3
2024-09-05 20:00:00Z;8,604626;0;3
2024-09-05 21:00:00Z;8,607125;0;3
2024-09-05 22:00:00Z;8,60925;0;3
2024-09-05 23:00:00Z;8,606503;0;3
2024-09-06 00:00:00Z;8,600503;0;3
2024-09-06 01:00:00Z;8,596876;0;3
2024-09-06 02:00:00Z;8,593002;0;3
2024-09-06 03:00:00Z;8,588753;0;3
2024-09-06 04:00:00Z;8,582879;0;3
2024-09-06 05:00:00Z;8,576878;0;3
2024-09-06 06:00:00Z;8,57625;0;3
2024-09-06 07:00:00Z;8,57775;0;3
2024-09-06 08:00:00Z;8,578125;0;3
2024-09-06 09:00:00Z;8,578376;0;3
2024-09-06 10:00:00Z;8,574008;0;3
2024-09-06 11:00:00Z;8,56215;0;3
2024-09-06 12:00:00Z;8,545148;0;3
2024-09-06 13:00:00Z;8,534259;0;3
2024-09-06 14:00:00Z;8,524647;0;3
2024-09-06 15:00:00Z;8,509517;0;3
2024-09-06 16:00:00Z;8,509005;0;3
2024-09-06 17:00:00Z;8,516631;0;3
2024-09-06 18:00:00Z;8,522377;0;3
2024-09-06 19:00:00Z;8,523003;0;3
2024-09-06 20:00:00Z;8,516385;0;3
2024-09-06 21:00:00Z;8,504644;0;3
2024-09-06 22:00:00Z;8,491636;0;3
2024-09-06 23:00:00Z;8,489253;0;3
2024-09-07 00:00:00Z;8,495378;0;3
2024-09-07 01:00:00Z;8,499001;0;3
2024-09-07 02:00:00Z;8,502001;0;3
2024-09-07 03:00:00Z;8,504625;0;3
2024-09-07 04:00:00Z;8,505;0;3
2024-09-07 05:00:00Z;8,505125;0;3
2024-09-07 06:00:00Z;8,505875;0;3
2024-09-07 07:00:00Z;8,506249;0;3
2024-09-07 08:00:00Z;8,507626;0;3
2024-09-07 09:00:00Z;8,506626;0;3
2024-09-07 10:00:00Z;8,502628;0;3
2024-09-07 11:00:00Z;8,49613;0;3
2024-09-07 12:00:00Z;8,490004;0;3
2024-09-07 13:00:00Z;8,484253;0;3
2024-09-07 14:00:00Z;8,480375;0;3
2024-09-07 15:00:00Z;8,479501;0;3
2024-09-07 16:00:00Z;8,481501;0;3
2024-09-07 17:00:00Z;8,481125;0;3
2024-09-07 18:00:00Z;8,480875;0;3
2024-09-07 19:00:00Z;8,480249;0;3
2024-09-07 20:00:00Z;8,480625;0;3
2024-09-07 21:00:00Z;8,479;0;3
2024-09-07 22:00:00Z;8,47725;0;3
2024-09-07 23:00:00Z;8,476625;0;3
2024-09-08 00:00:00Z;8,473255;0;3
2024-09-08 01:00:00Z;8,465755;0;3
2024-09-08 02:00:00Z;8,462001;0;3
2024-09-08 03:00:00Z;8,4595;0;3
2024-09-08 04:00:00Z;8,45975;0;3
2024-09-08 05:00:00Z;8,457137;0;3
2024-09-08 06:00:00Z;8,442167;0;3
2024-09-08 07:00:00Z;8,421288;0;3
2024-09-08 08:00:00Z;8,408259;0;3
2024-09-08 09:00:00Z;8,404876;0;3
2024-09-08 10:00:00Z;8,408128;0;3
2024-09-08 11:00:00Z;8,412877;0;3
2024-09-08 12:00:00Z;8,417128;0;3
2024-09-08 13:00:00Z;8,421501;0;3
2024-09-08 14:00:00Z;8,423125;0;3
2024-09-08 15:00:00Z;8,425126;0;3
2024-09-08 16:00:00Z;8,427626;0;3
2024-09-08 17:00:00Z;8,428125;0;3
2024-09-08 18:00:00Z;8,42875;0;3
2024-09-08 19:00:00Z;8,427876;0;3
2024-09-08 20:00:00Z;8,425626;0;3
2024-09-08 21:00:00Z;8,4189;0;3
2024-09-08 22:00:00Z;8,399177;0;3
2024-09-08 23:00:00Z;8,378788;0;3
2024-09-09 00:00:00Z;8,363026;0;3
2024-09-09 01:00:00Z;8,348519;0;3
2024-09-09 02:00:00Z;8,337634;0;3
2024-09-09 03:00:00Z;8,332754;0;3
2024-09-09 04:00:00Z;8,339512;0;3
2024-09-09 05:00:00Z;8,353052;0;3
2024-09-09 06:00:00Z;8,380634;0;3
2024-09-09 07:00:00Z;8,420217;0;3
2024-09-09 08:00:00Z;8,468949;0;3
2024-09-09 09:00:00Z;8,529046;0;3
2024-09-09 10:00:00Z;8,594438;0;3
2024-09-09 11:00:00Z;8,660818;0;3
2024-09-09 12:00:00Z;8,728413;0;3
2024-09-09 13:00:00Z;8,777358;0;3
2024-09-09 14:00:00Z;8,813177;0;3
2024-09-09 15:00:00Z;8,841408;0;3
2024-09-09 16:00:00Z;8,865026;0;3
2024-09-09 17:00:00Z;8,887899;0;3
2024-09-09 18:00:00Z;8,909771;0;3
2024-09-09 19:00:00Z;8,930523;0;3
2024-09-09 20:00:00Z;8,953774;0;3
2024-09-09 21:00:00Z;8,976148;0;3
2024-09-09 22:00:00Z;8,998141;0;3
2024-09-09 23:00:00Z;9,014383;0;3
2024-09-10 00:00:00Z;9,025754;0;3
2024-09-10 01:00:00Z;9,035254;0;3
2024-09-10 02:00:00Z;9,046004;0;3
2024-09-10 03:00:00Z;9,057005;0;3
2024-09-10 04:00:00Z;9,068381;0;3
2024-09-10 05:00:00Z;9,082762;0;3
2024-09-10 06:00:00Z;9,101513;0;3
2024-09-10 07:00:00Z;9,115879;0;3
2024-09-10 08:00:00Z;9,117;0;3
2024-09-10 09:00:00Z;9,115127;0;3
2024-09-10 10:00:00Z;9,109126;0;3
2024-09-10 11:00:00Z;9,107627;0;3
2024-09-10 12:00:00Z;9,099378;0;3
2024-09-10 13:00:00Z;9,092377;0;3
2024-09-10 14:00:00Z;9,089752;0;3
2024-09-10 15:00:00Z;9,098003;0;3
2024-09-10 16:00:00Z;9,108254;0;3
2024-09-10 17:00:00Z;9,120131;0;3
2024-09-10 18:00:00Z;9,132004;0;3
2024-09-10 19:00:00Z;9,136376;0;3
2024-09-10 20:00:00Z;9,129878;0;3
2024-09-10 21:00:00Z;9,120754;0;3
2024-09-10 22:00:00Z;9,110004;0;3
2024-09-10 23:00:00Z;9,099005;0;3
2024-09-11 00:00:00Z;9,087507;0;3
2024-09-11 01:00:00Z;9,073009;0;3
2024-09-11 02:00:00Z;9,058881;0;3
2024-09-11 03:00:00Z;9,050003;0;3
2024-09-11 04:00:00Z;9,042876;0;3
2024-09-11 05:00:00Z;9,041;0;3
2024-09-11 06:00:00Z;9,043513;0;3
2024-09-11 07:00:00Z;9,068293;0;3
2024-09-11 08:00:00Z;9,104814;0;3
2024-09-11 09:00:00Z;9,148848;0;3
2024-09-11 10:00:00Z;9,20552;0;3
2024-09-11 11:00:00Z;9,273438;0;3
2024-09-11 12:00:00Z;9,349311;0;3
2024-09-11 13:00:00Z;9,420143;0;3
2024-09-11 14:00:00Z;9,482473;0;3
2024-09-11 15:00:00Z;9,533821;0;3
2024-09-11 16:00:00Z;9,581561;0;3
2024-09-11 17:00:00Z;9,62429;0;3
2024-09-11 18:00:00Z;9,654517;0;3
2024-09-11 19:00:00Z;9,673006;0;3
2024-09-11 20:00:00Z;9,684003;0;3
2024-09-11 21:00:00Z;9,695131;0;3
2024-09-11 22:00:00Z;9,712884;0;3
2024-09-11 23:00:00Z;9,731009;0;3
2024-09-12 00:00:00Z;9,749762;0;3
2024-09-12 01:00:00Z;9,774398;0;3
2024-09-12 02:00:00Z;9,81245;0;3
2024-09-12 03:00:00Z;9,877868;0;3
2024-09-12 04:00:00Z;9,94573;0;3
2024-09-12 05:00:00Z;10,00882;0;3
2024-09-12 06:00:00Z;10,05919;0;3
2024-09-12 07:00:00Z;10,11067;0;3
2024-09-12 08:00:00Z;10,14264;0;3
2024-09-12 09:00:00Z;10,16889;0;3
2024-09-12 10:00:00Z;10,19051;0;3
2024-09-12 11:00:00Z;10,18963;0;3
2024-09-12 12:00:00Z;10,17588;0;3
2024-09-12 13:00:00Z;10,15289;0;3
2024-09-12 14:00:00Z;10,1224;0;3
2024-09-12 15:00:00Z;10,09252;0;3
2024-09-12 16:00:00Z;10,06202;0;3
2024-09-12 17:00:00Z;10,04326;0;3
2024-09-12 18:00:00Z;10,02788;0;3
2024-09-12 19:00:00Z;10,01126;0;3
2024-09-12 20:00:00Z;9,988643;0;3
2024-09-12 21:00:00Z;9,956653;0;3
2024-09-12 22:00:00Z;9,921901;0;3
2024-09-12 23:00:00Z;9,892145;0;3
2024-09-13 00:00:00Z;9,865389;0;3
2024-09-13 01:00:00Z;9,846883;0;3
2024-09-13 02:00:00Z;9,830006;0;3
2024-09-13 03:00:00Z;9,819377;0;3
2024-09-13 04:00:00Z;9,811752;0;3
2024-09-13 05:00:00Z;9,802504;0;3
2024-09-13 06:00:00Z;9,790005;0;3
2024-09-13 07:00:00Z;9,776506;0;3
2024-09-13 08:00:00Z;9,760008;0;3
2024-09-13 09:00:00Z;9,743133;0;3
2024-09-13 10:00:00Z;9,727132;0;3
2024-09-13 11:00:00Z;9,711757;0;3
2024-09-13 12:00:00Z;9,694634;0;3
2024-09-13 13:00:00Z;9,674389;0;3
2024-09-13 14:00:00Z;9,650515;0;3
2024-09-13 15:00:00Z;9,628515;0;3
2024-09-13 16:00:00Z;9,604018;0;3
2024-09-13 17:00:00Z;9,579143;0;3
2024-09-13 18:00:00Z;9,555141;0;3
2024-09-13 19:00:00Z;9,531767;0;3
2024-09-13 20:00:00Z;9,507019;0;3
2024-09-13 21:00:00Z;9,481771;0;3
2024-09-13 22:00:00Z;9,455893;0;3
2024-09-13 23:00:00Z;9,435511;0;3
2024-09-14 00:00:00Z;9,418634;0;3
2024-09-14 01:00:00Z;9,400385;0;3
2024-09-14 02:00:00Z;9,383511;0;3
2024-09-14 03:00:00Z;9,363268;0;3
2024-09-14 04:00:00Z;9,33939;0;3
2024-09-14 05:00:00Z;9,323008;0;3
2024-09-14 06:00:00Z;9,308007;0;3
2024-09-14 07:00:00Z;9,292884;0;3
2024-09-14 08:00:00Z;9,277134;0;3
2024-09-14 09:00:00Z;9,260765;0;3
2024-09-14 10:00:00Z;9,236032;0;3
2024-09-14 11:00:00Z;9,20367;0;3
2024-09-14 12:00:00Z;9,167926;0;3
2024-09-14 13:00:00Z;9,132043;0;3
2024-09-14 14:00:00Z;9,102654;0;3
2024-09-14 15:00:00Z;9,080137;0;3
2024-09-14 16:00:00Z;9,071501;0;3
2024-09-14 17:00:00Z;9,067626;0;3
2024-09-14 18:00:00Z;9,061627;0;3
2024-09-14 19:00:00Z;9,052879;0;3
2024-09-14 20:00:00Z;9,043378;0;3
2024-09-14 21:00:00Z;9,035628;0;3
2024-09-14 22:00:00Z;9,025506;0;3
2024-09-14 23:00:00Z;9,012133;0;3
2024-09-15 00:00:00Z;8,998882;0;3
2024-09-15 01:00:00Z;8,985631;0;3
2024-09-15 02:00:00Z;8,975755;0;3
2024-09-15 03:00:00Z;8,965255;0;3
2024-09-15 04:00:00Z;8,956004;0;3
2024-09-15 05:00:00Z;8,946506;0;3
2024-09-15 06:00:00Z;8,93463;0;3
2024-09-15 07:00:00Z;8,926252;0;3
2024-09-15 08:00:00Z;8,919378;0;3
2024-09-15 09:00:00Z;8,907516;0;3
2024-09-15 10:00:00Z;8,885777;0;3
2024-09-15 11:00:00Z;8,860907;0;3
2024-09-15 12:00:00Z;8,835158;0;3
2024-09-15 13:00:00Z;8,813015;0;3
2024-09-15 14:00:00Z;8,809751;0;3
2024-09-15 15:00:00Z;8,814503;0;3
2024-09-15 16:00:00Z;8,822753;0;3
2024-09-15 17:00:00Z;8,829877;0;3
2024-09-15 18:00:00Z;8,836881;0;3
2024-09-15 19:00:00Z;8,849763;0;3
2024-09-15 20:00:00Z;8,868396;0;3
2024-09-15 21:00:00Z;8,890655;0;3
2024-09-15 22:00:00Z;8,916656;0;3
2024-09-15 23:00:00Z;8,941027;0;3
2024-09-16 00:00:00Z;8,965279;0;3
2024-09-16 01:00:00Z;8,991156;0;3
2024-09-16 02:00:00Z;9,017778;0;3
2024-09-16 03:00:00Z;9,042522;0;3
2024-09-16 04:00:00Z;9,062887;0;3
2024-09-16 05:00:00Z;9,076006;0;3
2024-09-16 06:00:00Z;9,087254;0;3
2024-09-16 07:00:00Z;9,093376;0;3
2024-09-16 08:00:00Z;9,094625;0;3
2024-09-16 09:00:00Z;9,093876;0;3
2024-09-16 10:00:00Z;9,09725;0;3
2024-09-16 11:00:00Z;9,096875;0;3
2024-09-16 12:00:00Z;9,09475;0;3
2024-09-16 13:00:00Z;9,091625;0;3
2024-09-16 14:00:00Z;9,092125;0;3
2024-09-16 15:00:00Z;9,094376;0;3
2024-09-16 16:00:00Z;9,098625;0;3
2024-09-16 17:00:00Z;9,101501;0;3
2024-09-16 18:00:00Z;9,105251;0;3
2024-09-16 19:00:00Z;9,099252;0;3
2024-09-16 20:00:00Z;9,093626;0;3
2024-09-16 21:00:00Z;9,0915;0;3
2024-09-16 22:00:00Z;9,087626;0;3
2024-09-16 23:00:00Z;9,086875;0;3
2024-09-17 00:00:00Z;9,086751;0;3
2024-09-17 01:00:00Z;9,09025;0;3
2024-09-17 02:00:00Z;9,09;0;3
2024-09-17 03:00:00Z;9,08875;0;3
2024-09-17 04:00:00Z;9,085502;0;3
2024-09-17 05:00:00Z;9,078877;0;3
2024-09-17 06:00:00Z;9,071377;0;3
2024-09-17 07:00:00Z;9,065876;0;3
2024-09-17 08:00:00Z;9,060376;0;3
2024-09-17 09:00:00Z;9,056501;0;3
2024-09-17 10:00:00Z;9,050002;0;3
2024-09-17 11:00:00Z;9,042877;0;3
2024-09-17 12:00:00Z;9,035128;0;3
2024-09-17 13:00:00Z;9,027503;0;3
2024-09-17 14:00:00Z;9,016632;0;3
2024-09-17 15:00:00Z;9,003507;0;3
2024-09-17 16:00:00Z;8,993379;0;3
2024-09-17 17:00:00Z;8,986377;0;3
2024-09-17 18:00:00Z;8,981378;0;3
2024-09-17 19:00:00Z;8,972878;0;3
2024-09-17 20:00:00Z;8,96288;0;3
2024-09-17 21:00:00Z;8,95188;0;3
2024-09-17 22:00:00Z;8,938516;0;3
2024-09-17 23:00:00Z;8,915656;0;3
2024-09-18 00:00:00Z;8,888787;0;3
2024-09-18 01:00:00Z;8,860536;0;3
2024-09-18 02:00:00Z;8,835402;0;3
2024-09-18 03:00:00Z;8,813272;0;3
2024-09-18 04:00:00Z;8,795135;0;3
2024-09-18 05:00:00Z;8,790875;0;3
2024-09-18 06:00:00Z;8,793375;0;3
2024-09-18 07:00:00Z;8,791007;0;3
2024-09-18 08:00:00Z;8,7749;0;3
2024-09-18 09:00:00Z;8,750595;0;3
2024-09-18 10:00:00Z;8,729542;0;3
2024-09-18 11:00:00Z;8,720378;0;3
2024-09-18 12:00:00Z;8,714759;0;3
2024-09-18 13:00:00Z;8,702018;0;3
2024-09-18 14:00:00Z;8,690133;0;3
2024-09-18 15:00:00Z;8,691628;0;3
2024-09-18 16:00:00Z;8,698003;0;3
2024-09-18 17:00:00Z;8,699626;0;3
2024-09-18 18:00:00Z;8,703502;0;3
2024-09-18 19:00:00Z;8,704875;0;3
2024-09-18 20:00:00Z;8,705;0;3
2024-09-18 21:00:00Z;8,705;0;3
2024-09-18 22:00:00Z;8,705376;0;3
2024-09-18 23:00:00Z;8,707876;0;3
2024-09-19 00:00:00Z;8,70925;0;3
2024-09-19 01:00:00Z;8,705752;0;3
2024-09-19 02:00:00Z;8,700004;0;3
2024-09-19 03:00:00Z;8,694003;0;3
2024-09-19 04:00:00Z;8,688004;0;3
2024-09-19 05:00:00Z;8,682128;0;3
2024-09-19 06:00:00Z;8,677127;0;3
2024-09-19 07:00:00Z;8,673126;0;3
2024-09-19 08:00:00Z;8,670001;0;3
2024-09-19 09:00:00Z;8,666378;0;3
2024-09-19 10:00:00Z;8,657768;0;3
2024-09-19 11:00:00Z;8,640048;0;3
2024-09-19 12:00:00Z;8,615435;0;3
2024-09-19 13:00:00Z;8,592422;0;3
2024-09-19 14:00:00Z;8,574019;0;3
2024-09-19 15:00:00Z;8,568876;0;3
2024-09-19 16:00:00Z;8,570876;0;3
2024-09-19 17:00:00Z;8,57275;0;3
2024-09-19 18:00:00Z;8,573125;0;3
2024-09-19 19:00:00Z;8,573626;0;3
2024-09-19 20:00:00Z;8,572124;0;3
2024-09-19 21:00:00Z;8,56889;0;3
2024-09-19 22:00:00Z;8,553034;0;3
2024-09-19 23:00:00Z;8,53528;0;3
2024-09-20 00:00:00Z;8,519027;0;3
2024-09-20 01:00:00Z;8,503645;0;3
2024-09-20 02:00:00Z;8,493755;0;3
2024-09-20 03:00:00Z;8,495502;0;3
2024-09-20 04:00:00Z;8,501503;0;3
2024-09-20 05:00:00Z;8,504625;0;3
2024-09-20 06:00:00Z;8,505;0;3
2024-09-20 07:00:00Z;8,505;0;3
2024-09-20 08:00:00Z;8,505;0;3
2024-09-20 09:00:00Z;8,505376;0;3
2024-09-20 10:00:00Z;8,507751;0;3
2024-09-20 11:00:00Z;8,507257;0;3
2024-09-20 12:00:00Z;8,495524;0;3
2024-09-20 13:00:00Z;8,479278;0;3
2024-09-20 14:00:00Z;8,465262;0;3
2024-09-20 15:00:00Z;8,461006;0;3
2024-09-20 16:00:00Z;8,470392;0;3
2024-09-20 17:00:00Z;8,483642;0;3
2024-09-20 18:00:00Z;8,49363;0;3
2024-09-20 19:00:00Z;8,494875;0;3
2024-09-20 20:00:00Z;8,493627;0;3
2024-09-20 21:00:00Z;8,489504;0;3
2024-09-20 22:00:00Z;8,481017;0;3
2024-09-20 23:00:00Z;8,465904;0;3
2024-09-21 00:00:00Z;8,44854;0;3
2024-09-21 01:00:00Z;8,428049;0;3
2024-09-21 02:00:00Z;8,407172;0;3
2024-09-21 03:00:00Z;8,387537;0;3
2024-09-21 04:00:00Z;8,3714;0;3
2024-09-21 05:00:00Z;8,358514;0;3
2024-09-21 06:00:00Z;8,34901;0;3
2024-09-21 07:00:00Z;8,340879;0;3
2024-09-21 08:00:00Z;8,337751;0;3
2024-09-21 09:00:00Z;8,334002;0;3
2024-09-21 10:00:00Z;8,330127;0;3
2024-09-21 11:00:00Z;8,326877;0;3
2024-09-21 12:00:00Z;8,323251;0;3
2024-09-21 13:00:00Z;8,321001;0;3
2024-09-21 14:00:00Z;8,320127;0;3
2024-09-21 15:00:00Z;8,32651;0;3
2024-09-21 16:00:00Z;8,33651;0;3
2024-09-21 17:00:00Z;8,343754;0;3
2024-09-21 18:00:00Z;8,348001;0;3
2024-09-21 19:00:00Z;8,3465;0;3
2024-09-21 20:00:00Z;8,3465;0;3
2024-09-21 21:00:00Z;8,343752;0;3
2024-09-21 22:00:00Z;8,338879;0;3
2024-09-21 23:00:00Z;8,33288;0;3
2024-09-22 00:00:00Z;8,326006;0;3
2024-09-22 01:00:00Z;8,319379;0;3
2024-09-22 02:00:00Z;8,315126;0;3
2024-09-22 03:00:00Z;8,312376;0;3
2024-09-22 04:00:00Z;8,31175;0;3
2024-09-22 05:00:00Z;8,309379;0;3
2024-09-22 06:00:00Z;8,30251;0;3
2024-09-22 07:00:00Z;8,292634;0;3
2024-09-22 08:00:00Z;8,286378;0;3
2024-09-22 09:00:00Z;8,284379;0;3
2024-09-22 10:00:00Z;8,293549;0;3
2024-09-22 11:00:00Z;8,315917;0;3
2024-09-22 12:00:00Z;8,320008;0;3
2024-09-22 13:00:00Z;8,310884;0;3
2024-09-22 14:00:00Z;8,311753;0;3
2024-09-22 15:00:00Z;8,320272;0;3
2024-09-22 16:00:00Z;8,336911;0;3
2024-09-22 17:00:00Z;8,353273;0;3
2024-09-22 18:00:00Z;8,363881;0;3
2024-09-22 19:00:00Z;8,365256;0;3
2024-09-22 20:00:00Z;8,355016;0;3
2024-09-22 21:00:00Z;8,34277;0;3
2024-09-22 22:00:00Z;8,328285;0;3
2024-09-22 23:00:00Z;8,309662;0;3
2024-09-23 00:00:00Z;8,29415;0;3
2024-09-23 01:00:00Z;8,28176;0;3
2024-09-23 02:00:00Z;8,2805;0;3
2024-09-23 03:00:00Z;8,284002;0;3
2024-09-23 04:00:00Z;8,289389;0;3
2024-09-23 05:00:00Z;8,30379;0;3
2024-09-23 06:00:00Z;8,32418;0;3
2024-09-23 07:00:00Z;8,34542;0;3
2024-09-23 08:00:00Z;8,36316;0;3
2024-09-23 09:00:00Z;8,380276;0;3
2024-09-23 10:00:00Z;8,391507;0;3
2024-09-23 11:00:00Z;8,392501;0;3
2024-09-23 12:00:00Z;8,388753;0;3
2024-09-23 13:00:00Z;8,383253;0;3
2024-09-23 14:00:00Z;8,379002;0;3
2024-09-23 15:00:00Z;8,376252;0;3
2024-09-23 16:00:00Z;8,381129;0;3
2024-09-23 17:00:00Z;8,387503;0;3
2024-09-23 18:00:00Z;8,390126;0;3
2024-09-23 19:00:00Z;8,386877;0;3
2024-09-23 20:00:00Z;8,38163;0;3
2024-09-23 21:00:00Z;8,371667;0;3
2024-09-23 22:00:00Z;8,347328;0;3
2024-09-23 23:00:00Z;8,322195;0;3
2024-09-24 00:00:00Z;8,298681;0;3
2024-09-24 01:00:00Z;8,279044;0;3
2024-09-24 02:00:00Z;8,260413;0;3
2024-09-24 03:00:00Z;8,244402;0;3
2024-09-24 04:00:00Z;8,231145;0;3
2024-09-24 05:00:00Z;8,221259;0;3
2024-09-24 06:00:00Z;8,22767;0;3
2024-09-24 07:00:00Z;8,251833;0;3
2024-09-24 08:00:00Z;8,276565;0;3
2024-09-24 09:00:00Z;8,297163;0;3
2024-09-24 10:00:00Z;8,311518;0;3
2024-09-24 11:00:00Z;8,321633;0;3
2024-09-24 12:00:00Z;8,329132;0;3
2024-09-24 13:00:00Z;8,336882;0;3
2024-09-24 14:00:00Z;8,343503;0;3
2024-09-24 15:00:00Z;8,346127;0;3
2024-09-24 16:00:00Z;8,343251;0;3
2024-09-24 17:00:00Z;8,340627;0;3
2024-09-24 18:00:00Z;8,334764;0;3
2024-09-24 19:00:00Z;8,320167;0;3
2024-09-24 20:00:00Z;8,299303;0;3
2024-09-24 21:00:00Z;8,278926;0;3
2024-09-24 22:00:00Z;8,258055;0;3
2024-09-24 23:00:00Z;8,237178;0;3
2024-09-25 00:00:00Z;8,217419;0;3
2024-09-25 01:00:00Z;8,200037;0;3
2024-09-25 02:00:00Z;8,183283;0;3
2024-09-25 03:00:00Z;8,16803;0;3
2024-09-25 04:00:00Z;8,153769;0;3
2024-09-25 05:00:00Z;8,144631;0;3
2024-09-25 06:00:00Z;8,140127;0;3
2024-09-25 07:00:00Z;8,137376;0;3
2024-09-25 08:00:00Z;8,13813;0;3
2024-09-25 09:00:00Z;8,145885;0;3
2024-09-25 10:00:00Z;8,154387;0;3
2024-09-25 11:00:00Z;8,164637;0;3
2024-09-25 12:00:00Z;8,172004;0;3
2024-09-25 13:00:00Z;8,172377;0;3
2024-09-25 14:00:00Z;8,169504;0;3
2024-09-25 15:00:00Z;8,175764;0;3
2024-09-25 16:00:00Z;8,187769;0;3
2024-09-25 17:00:00Z;8,198385;0;3
2024-09-25 18:00:00Z;8,204002;0;3
2024-09-25 19:00:00Z;8,202876;0;3
2024-09-25 20:00:00Z;8,199877;0;3
2024-09-25 21:00:00Z;8,196127;0;3
2024-09-25 22:00:00Z;8,194127;0;3
2024-09-25 23:00:00Z;8,198628;0;3
2024-09-26 00:00:00Z;8,201375;0;3
2024-09-26 01:00:00Z;8,20025;0;3
2024-09-26 02:00:00Z;8,200376;0;3
2024-09-26 03:00:00Z;8,203629;0;3
2024-09-26 04:00:00Z;8,212528;0;3
2024-09-26 05:00:00Z;8,231305;0;3
2024-09-26 06:00:00Z;8,253187;0;3
2024-09-26 07:00:00Z;8,275554;0;3
2024-09-26 08:00:00Z;8,295043;0;3
2024-09-26 09:00:00Z;8,313155;0;3
2024-09-26 10:00:00Z;8,324258;0;3
2024-09-26 11:00:00Z;8,322511;0;3
2024-09-26 12:00:00Z;8,311761;0;3
2024-09-26 13:00:00Z;8,310752;0;3
2024-09-26 14:00:00Z;8,314628;0;3
2024-09-26 15:00:00Z;8,312629;0;3
2024-09-26 16:00:00Z;8,31863;0;3
2024-09-26 17:00:00Z;8,324255;0;3
2024-09-26 18:00:00Z;8,331762;0;3
2024-09-26 19:00:00Z;8,343137;0;3
2024-09-26 20:00:00Z;8,349002;0;3
2024-09-26 21:00:00Z;8,345894;0;3
2024-09-26 22:00:00Z;8,329165;0;3
2024-09-26 23:00:00Z;8,311284;0;3
2024-09-27 00:00:00Z;8,295277;0;3
2024-09-27 01:00:00Z;8,281271;0;3
2024-09-27 02:00:00Z;8,269017;0;3
2024-09-27 03:00:00Z;8,256647;0;3
2024-09-27 04:00:00Z;8,243016;0;3
